status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,plaintext
x982757771249618944,4/7/2018 23:11,x339963835,NYCreativePhoto,Trumps Yuge tanning bed light the whole tower on fire <f0><U+009F><U+0098><U+00B3>. Hope no one is hurt but the building… https://t.co/a445nOqQ7y,Instagram,,,,FALSE,FALSE,1,0,,,instagram.com/p/BhSYP_gjWfD/,https://t.co/a445nOqQ7y,https://www.instagram.com/p/BhSYP_gjWfD/,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json,Manhattan,"Manhattan, NY",city,United States,US,40.7624518 -73.9741234,-73.9741234 40.7624518,-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483,Trumps Yuge tanning bed light the whole tower on fire . Hope no one is hurt but the building
x982732373052854273,4/7/2018 21:30,x2510726833,CraigStrongLA,Group nap @theplazahotel before seeing @springsteen on Broadway! @tarastrong @ The Plaza Hotel https://t.co/9Bf4ABI149,Instagram,,,,FALSE,FALSE,9,0,,,instagram.com/p/BhSMzQWFqZd/,https://t.co/9Bf4ABI149,https://www.instagram.com/p/BhSMzQWFqZd/,,,,,,,,,x175534926 43383705 35472060,ThePlazaHotel springsteen tarastrong,en,,,,,https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json,Manhattan,"Manhattan, NY",city,United States,US,40.76428 -73.97403,-73.97403 40.76428,-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483,Group nap @theplazahotel before seeing @springsteen on Broadway! @tarastrong @ The Plaza Hotel
x982704315952443392,4/7/2018 19:39,x430463977,MeranSaysHi,"@Khat_L Can you fucking read? Ama in the next few months you'll be literate too? Lol go troll Jay Z haters, I'm tired of your shit.",Twitter for Android,x982703693043785728,x257886811,Khat_L,FALSE,FALSE,0,0,,,,,,,,,,,,,,x257886811,Khat_L,en,,,,,,,,,,,,,,"@Khat_L Can you fucking read? Ama in the next few months you'll be literate too? Lol go troll Jay Z haters, I'm tired of your shit."
x982691695962750976,4/7/2018 18:48,x702189221868650496,Arin_Malcolm,"You still going to bed single, keep calm <U+270B><f0><U+009F><U+008F><U+00BE>",Twitter for iPhone,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,"You still going to bed single, keep calm"
x982670305964544000,4/7/2018 17:23,x243601189,daredevictor,"cause I can't get you out of my mind
to get you out of my bed
to get you out of my heart
and my heeeeeeeeeeeeeeead",Twitter Web Client,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,cause I can't get you out of my mind to get you out of my bed to get you out of my heart and my heeeeeeeeeeeeeeead
x982493348433924096,4/7/2018 5:40,x44984958,MichaelProblems,Years ago I had sex with a man who fed me pizza topped with cheese ravioli in bed. I regularly stop in that pizza place to see if they still make those slices. I have not once reached out to the man.,Twitter for iPhone,,,,FALSE,FALSE,4,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Years ago I had sex with a man who fed me pizza topped with cheese ravioli in bed. I regularly stop in that pizza place to see if they still make those slices. I have not once reached out to the man.
x982485033058488325,4/7/2018 5:07,x45204460,jenniecloud,<f0><U+009F><U+00A4><U+00A4> delish @ Insomnia Cookies https://t.co/bnLdcMb00v,Instagram,,,,FALSE,FALSE,0,0,,,instagram.com/p/BhQcUcegfHVr…,https://t.co/bnLdcMb00v,https://www.instagram.com/p/BhQcUcegfHVr_qcqCL-ARBQ-jgsS9kKxQzCkdY0/,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json,Manhattan,"Manhattan, NY",city,United States,US,40.75719 -73.96791,-73.96791 40.75719,-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483,delish @ Insomnia Cookies
x982407374773235713,4/6/2018 23:59,x19123225,TonyTheVincent,"Tired eyes... 
Thank goodness for @maccosmetics and @muradskincare for making the exhaustion… https://t.co/TXN6bLVnKp",Instagram,,,,FALSE,FALSE,3,0,,,instagram.com/p/BhP5AJWFTQ5/,https://t.co/TXN6bLVnKp,https://www.instagram.com/p/BhP5AJWFTQ5/,,,,,,,,,x15225275 63268714,MACcosmetics MuradSkincare,en,,,,,https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json,Manhattan,"Manhattan, NY",city,United States,US,40.76336 -73.9834,-73.9834 40.76336,-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483,Tired eyes... Thank goodness for @maccosmetics and @muradskincare for making the exhaustion
x982194884529471490,4/6/2018 9:54,x297232410,VarnesTheVictor,"Try as I might, I always manage to sleep horribly on the ferry to Newfoundland. I can sleep in cars with ease, but not the ferry.",Twitter for Android,,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,"Try as I might, I always manage to sleep horribly on the ferry to Newfoundland. I can sleep in cars with ease, but not the ferry."
x982160067095969792,4/6/2018 7:36,x470255682,yea_imSuperman,Just goin to bed <f0><U+009F><U+00A4><U+00A6><f0><U+009F><U+008F><U+00BE><U+200D><U+2642><U+FE0F>,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Just goin to bed
x982148202315984896,4/6/2018 6:49,x94984990,ny2va86,"@iamcardib couldn’t sleep, I had to play this again <f0><U+009F><U+00A4><U+00B7><f0><U+009F><U+008F><U+00BE><U+200D><U+2642><U+FE0F><f0><U+009F><U+00A4><U+00B7><f0><U+009F><U+008F><U+00BE><U+200D><U+2642><U+FE0F><f0><U+009F><U+00A4><U+00AA><f0><U+009F><",Twitter for iPhone,,x866953267,iamcardib,FALSE,FALSE,0,0,InvasionOfPrivacy iTunes,,,,,http://pbs.twimg.com/media/DaFKlKaU8AA54uv.jpg,https://t.co/7K9msWB9RR,https://twitter.com/ny2va86/status/982148202315984896/photo/1,photo,http://pbs.twimg.com/media/DaFKlKaU8AA54uv.jpg,https://t.co/7K9msWB9RR,https://twitter.com/ny2va86/status/982148202315984896/photo/1,,x866953267,iamcardib,en,,,,,,,,,,,,,,"@iamcardib couldn't sleep, I had to play this again #InvasionOfPrivacy #iTunes"
x982048113434165248,4/6/2018 0:11,x1252990272,Tayyz19,“It’s an orgy nap...”,Twitter for iPhone,x976275670996316161,x1252990272,Tayyz19,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,It's an orgy nap...
x982045966877581312,4/6/2018 0:02,x713801642865401856,priyaplier,"I've found an explanation for my d e p r e s s i o n this school year :"")

summer: stressed but, YouTube, twitter, sleep

school year: stressed but,",Twitter for Android,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,"I've found an explanation for my d e p r e s s i o n this school year :"") summer: stressed but, YouTube, twitter, sleep school year: stressed but,"
x982043062913454080,4/5/2018 23:51,x260366109,CoolTonyTweets,Some Bunny Is Tired But You Got to Keep Moving! #tired #longday #goodday #goodnight #somebunny… https://t.co/MzxIaEIxWS,Instagram,,,,FALSE,FALSE,0,1,tired longday goodday goodnight somebunny,,instagram.com/p/BhNTVeLnnyc/,https://t.co/MzxIaEIxWS,https://www.instagram.com/p/BhNTVeLnnyc/,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json,Manhattan,"Manhattan, NY",city,United States,US,40.7592652 -73.9781433,-73.9781433 40.7592652,-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483,Some Bunny Is Tired But You Got to Keep Moving! #tired #longday #goodday #goodnight #somebunny
x982042847410118656,4/5/2018 23:50,x713801642865401856,priyaplier,I came home and took a nap and feel the exact fucking same I hate this,Twitter for Android,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,I came home and took a nap and feel the exact fucking same I hate this
x982031352886423554,4/5/2018 23:04,x883275566480322560,steubencapital,"@KimbleCharting @ZacMannes Or the gold price could stay inside the green triangle until the last gold bull and the last gold bear become exhausted, give up, and walk away (until the end of the year).",Twitter Web Client,x981931417226661889,x202915788,KimbleCharting,FALSE,FALSE,0,0,,,,,,,,,,,,,,x202915788 49623308,KimbleCharting ZacMannes,en,,,,,,,,,,,,,,"@KimbleCharting @ZacMannes Or the gold price could stay inside the green triangle until the last gold bull and the last gold bear become exhausted, give up, and walk away (until the end of the year)."
x982030435084627968,4/5/2018 23:01,x185434637,lissamaquillaje,"freezing my ass off on three hours of sleep and but enjoying the view face <U+270C><f0><U+009F><U+008F><U+00BB>
•
•
•
#newyork… https://t.co/aQ8BQid6Um",Instagram,,,,FALSE,FALSE,0,0,newyork,,instagram.com/p/BhNNmLyAk0v/,https://t.co/aQ8BQid6Um,https://www.instagram.com/p/BhNNmLyAk0v/,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json,Manhattan,"Manhattan, NY",city,United States,US,40.74843498 -73.98536297,-73.98536297 40.74843498,-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483,freezing my ass off on three hours of sleep and but enjoying the view face #newyork
x981997453036617728,4/5/2018 20:50,x827895410,crixlh,I want to wake up in the City that doesn’t sleep!!! <f0><U+009F><U+0099><U+008C><f0><U+009F><U+0099><U+008C><f0><U+009F><U+0099><U+008C><f0><U+009F><U+0099><U+008C><f0><U+009F><U+0091><U+008F><f0><U+009F><U+0091><U+008F><f0><U+009F><U+0091><U+008F><U+270C><U+FE0F><U+270C><U+FE0F> #nyc #timessquare #mexican en… https://t.co/NrpK6aeUS6,Instagram,,,,FALSE,FALSE,5,2,nyc timessquare mexican,,instagram.com/p/BhM-mPAnwNT/,https://t.co/NrpK6aeUS6,https://www.instagram.com/p/BhM-mPAnwNT/,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json,Manhattan,"Manhattan, NY",city,United States,US,40.75839 -73.98644,-73.98644 40.75839,-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483,I want to wake up in the City that doesn't sleep!!! #nyc #timessquare #mexican en
x981918261850894336,4/5/2018 15:35,x332637009,aquariaofficial,<f0><U+009F><U+008D><U+00B8><f0><U+009F><U+008D><U+00BE> tired ass showgirl! <f0><U+009F><U+00A5><U+0082><f0><U+009F><U+009A><U+00AC> shot by @jamieemmerman for them at ladyfag #MouthYourBody opening… https://t.co/ZTgDAUb8yv,Instagram,,,,FALSE,FALSE,123,1,MouthYourBody,,instagram.com/p/BhMahHiD0eO/,https://t.co/ZTgDAUb8yv,https://www.instagram.com/p/BhMahHiD0eO/,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json,Manhattan,"Manhattan, NY",city,United States,US,40.75483093 -73.98576647,-73.98576647 40.75483093,-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483,tired ass showgirl! shot by @jamieemmerman for them at ladyfag #MouthYourBody opening
x981883286984282112,4/5/2018 13:16,x11963132,whitneyhess,“Silence is the sleep that nourishes wisdom.” — Francis Bacon,Tweetbot for i<U+039F>S,,,,FALSE,FALSE,6,1,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Silence is the sleep that nourishes wisdom. Francis Bacon
x981792183966547968,4/5/2018 7:14,x1689226891,_king_stripes,You may be tired of spinning your wheels and feeling like you'... More for Taurus https://t.co/2jS7bCD7Gb,Twittascope,,,,FALSE,FALSE,0,0,,,bit.ly/wMRKBc,https://t.co/2jS7bCD7Gb,http://bit.ly/wMRKBc,,,,,,,,,,,en,,,,,,,,,,,,,,You may be tired of spinning your wheels and feeling like you'... More for Taurus
x981733348677648384,4/5/2018 3:20,x430341856,NYMetroIowaClub,Congrats to all our participants in our 1st ever #nychawkeyes trivia night and to tonight's winners. We'll see you tomorrow for the Grant Wood event @whitneymuseum at 6:30. Now go get some sleep! https://t.co/fPhOscLlzC,Twitter for Android,,,,FALSE,FALSE,13,3,nychawkeyes,,,,,http://pbs.twimg.com/media/DZ_RRW6XkAAjIrV.jpg,https://t.co/fPhOscLlzC,https://twitter.com/NYMetroIowaClub/status/981733348677648384/photo/1,photo,http://pbs.twimg.com/media/DZ_RRW6XkAAjIrV.jpg,https://t.co/fPhOscLlzC,https://twitter.com/NYMetroIowaClub/status/981733348677648384/photo/1,,x16517711,whitneymuseum,en,,,,,https://api.twitter.com/1.1/geo/id/07d9ec75cec80001.json,Playwright Irish Pub,Playwright Irish Pub,poi,United States,US,,,-73.985442 -73.985442 -73.985442 -73.985442 40.749767 40.749767 40.749767 40.749767,Congrats to all our participants in our 1st ever #nychawkeyes trivia night and to tonight's winners. We'll see you tomorrow for the Grant Wood event @whitneymuseum at 6:30. Now go get some sleep!
x981703412726321152,4/5/2018 1:21,x17015229,evvie85,"Being sick in bed sucks, but having #rhony back is making it all better. @Bravotv you still got it!!",Twitter for iPhone,,,,FALSE,FALSE,0,0,rhony,,,,,,,,,,,,,x15169907,Bravotv,en,,,,,,,,,,,,,,"Being sick in bed sucks, but having #rhony back is making it all better. @Bravotv you still got it!!"
x981699212785135616,4/5/2018 1:05,x305754673,mag_vinicius,Loved Empty Bed by Motorama on https://t.co/MjOsNSowmO  #jotafm,Jota.fm,,,,FALSE,FALSE,0,0,jotafm,,last.fm,https://t.co/MjOsNSowmO,http://last.fm,,,,,,,,,,,en,,,,,,,,,,,,,,Loved Empty Bed by Motorama on #jotafm
